ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
1.2.10,true,process,process.group_leader.vpid,long,core,,4242,Virtual process id.
1.2.10,true,process,process.group_leader.working_directory,keyword,extended,,/home/alice,The working directory of the process.
1.2.10,true,process,process.group_leader.working_directory.text,match_only_text,extended,,/home/alice,The working directory of the process.
1.2.10,true,process,process.hash.cdhash,keyword,extended,,3783b4052fd474dbe30676b45c329e7a6d44acd9,The Code Directory (CD) hash of an executable.
1.2.10,true,process,process.hash.md5,keyword,extended,,,MD5 hash.
1.2.10,true,process,process.hash.sha1,keyword,extended,,,SHA1 hash.
1.2.10,true,process,process.hash.sha256,keyword,extended,,,SHA256 hash.
1.2.10,true,process,process.hash.sha384,keyword,extended,,,SHA384 hash.
1.2.10,true,process,process.hash.sha512,keyword,extended,,,SHA512 hash.
1.2.10,true,process,process.hash.ssdeep,keyword,extended,,,SSDEEP hash.
1.2.10,true,process,process.hash.tlsh,keyword,extended,,,TLSH hash.
1.2.10,true,process,process.interactive,boolean,extended,,True,Whether the process is connected to an interactive shell.
1.2.10,true,process,process.io,object,extended,,,A chunk of input or output (IO) from a single process.
1.2.10,true,process,process.io.bytes_skipped,object,extended,array,,An array of byte offsets and lengths denoting where IO data has been skipped.
1.2.10,true,process,process.io.bytes_skipped.length,long,extended,,,The length of bytes skipped.
1.2.10,true,process,process.io.bytes_skipped.offset,long,extended,,,The byte offset into this event's io.text (or io.bytes in the future) where length bytes were skipped.
1.2.10,true,process,process.io.max_bytes_per_process_exceeded,boolean,extended,,,"If true, the process producing the output has exceeded the max_kilobytes_per_process configuration setting."
1.2.10,true,process,process.io.text,wildcard,extended,,,A chunk of output or input sanitized to UTF-8.
1.2.10,true,process,process.io.total_bytes_captured,long,extended,,,The total number of bytes captured in this event.
1.2.10,true,process,process.io.total_bytes_skipped,long,extended,,,The total number of bytes that were not captured due to implementation restrictions such as buffer size limits.
1.2.10,true,process,process.io.type,keyword,extended,,,The type of object on which the IO action (read or write) was taken.
1.2.10,true,process,process.macho.go_import_hash,keyword,extended,,10bddcb4cee42080f76c88d9ff964491,A hash of the Go language imports in a Mach-O file.
1.2.10,true,process,process.macho.go_imports,flattened,extended,,,List of imported Go language element names and types.
1.2.10,true,process,process.macho.go_imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of Go imports.
1.2.10,true,process,process.macho.go_imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of Go imports.
1.2.10,true,process,process.macho.go_stripped,boolean,extended,,,Whether the file is a stripped or obfuscated Go executable.
1.2.10,true,process,process.macho.import_hash,keyword,extended,,d41d8cd98f00b204e9800998ecf8427e,A hash of the imports in a Mach-O file.
1.2.10,true,process,process.macho.imports,flattened,extended,array,,List of imported element names and types.
1.2.10,true,process,process.macho.imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of imported element names and types.
1.2.10,true,process,process.macho.imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of imported element names and types.
1.2.10,true,process,process.macho.sections,nested,extended,array,,Section information of the Mach-O file.
1.2.10,true,process,process.macho.sections.entropy,long,extended,,,Shannon entropy calculation from the section.
1.2.10,true,process,process.macho.sections.name,keyword,extended,,,Mach-O Section List name.
1.2.10,true,process,process.macho.sections.physical_size,long,extended,,,Mach-O Section List physical size.
1.2.10,true,process,process.macho.sections.var_entropy,long,extended,,,Variance for Shannon entropy calculation from the section.
1.2.10,true,process,process.macho.sections.virtual_size,long,extended,,,Mach-O Section List virtual size. This is always the same as `physical_size`.
1.2.10,true,process,process.macho.symhash,keyword,extended,,d3ccf195b62a9279c3c19af1080497ec,A hash of the imports in a Mach-O file.
1.2.10,true,process,process.name,keyword,extended,,ssh,Process name.
1.2.10,true,process,process.name.text,match_only_text,extended,,ssh,Process name.
1.2.10,true,process,process.parent.args,keyword,extended,array,"[""/usr/bin/ssh"", ""-l"", ""user"", ""10.0.0.16""]",Array of process arguments.
1.2.10,true,process,process.parent.args_count,long,extended,,4,Length of the process.args array.
1.2.10,true,process,process.parent.code_signature.digest_algorithm,keyword,extended,,sha256,Hashing algorithm used to sign the process.
1.2.10,true,process,process.parent.code_signature.exists,boolean,core,,true,Boolean to capture if a signature is present.
1.2.10,true,process,process.parent.code_signature.flags,keyword,extended,,570522385,Code signing flags of the process
1.2.10,true,process,process.parent.code_signature.signing_id,keyword,extended,,com.apple.xpc.proxy,The identifier used to sign the process.
1.2.10,true,process,process.parent.code_signature.status,keyword,extended,,ERROR_UNTRUSTED_ROOT,Additional information about the certificate status.
1.2.10,true,process,process.parent.code_signature.subject_name,keyword,core,,Microsoft Corporation,Subject name of the code signer
1.2.10,true,process,process.parent.code_signature.team_id,keyword,extended,,EQHXZ8M8AV,The team identifier used to sign the process.
1.2.10,true,process,process.parent.code_signature.thumbprint_sha256,keyword,extended,,c0f23a8eb1cba0ccaa88483b5a234c96e4bdfec719bf458024e68c2a8183476b,SHA256 hash of the certificate.
1.2.10,true,process,process.parent.code_signature.timestamp,date,extended,,2021-01-01T12:10:30Z,When the signature was generated and signed.
1.2.10,true,process,process.parent.code_signature.trusted,boolean,extended,,true,Stores the trust status of the certificate chain.
1.2.10,true,process,process.parent.code_signature.valid,boolean,extended,,true,Boolean to capture if the digital signature is verified against the binary content.
1.2.10,true,process,process.parent.command_line,wildcard,extended,,/usr/bin/ssh -l user 10.0.0.16,Full command line that started the process.
1.2.10,true,process,process.parent.command_line.text,match_only_text,extended,,/usr/bin/ssh -l user 10.0.0.16,Full command line that started the process.
1.2.10,true,process,process.parent.elf.architecture,keyword,extended,,x86-64,Machine architecture of the ELF file.
1.2.10,true,process,process.parent.elf.byte_order,keyword,extended,,Little Endian,Byte sequence of ELF file.
1.2.10,true,process,process.parent.elf.cpu_type,keyword,extended,,Intel,CPU type of the ELF file.
1.2.10,true,process,process.parent.elf.creation_date,date,extended,,,Build or compile date.
1.2.10,true,process,process.parent.elf.exports,flattened,extended,array,,List of exported element names and types.
1.2.10,true,process,process.parent.elf.go_import_hash,keyword,extended,,10bddcb4cee42080f76c88d9ff964491,A hash of the Go language imports in an ELF file.
1.2.10,true,process,process.parent.elf.go_imports,flattened,extended,,,List of imported Go language element names and types.
1.2.10,true,process,process.parent.elf.go_imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of Go imports.
1.2.10,true,process,process.parent.elf.go_imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of Go imports.
1.2.10,true,process,process.parent.elf.go_stripped,boolean,extended,,,Whether the file is a stripped or obfuscated Go executable.
1.2.10,true,process,process.parent.elf.header.abi_version,keyword,extended,,,Version of the ELF Application Binary Interface (ABI).
1.2.10,true,process,process.parent.elf.header.class,keyword,extended,,,Header class of the ELF file.
1.2.10,true,process,process.parent.elf.header.data,keyword,extended,,,Data table of the ELF header.
1.2.10,true,process,process.parent.elf.header.entrypoint,long,extended,,,Header entrypoint of the ELF file.
1.2.10,true,process,process.parent.elf.header.object_version,keyword,extended,,,"""0x1"" for original ELF files."
1.2.10,true,process,process.parent.elf.header.os_abi,keyword,extended,,,Application Binary Interface (ABI) of the Linux OS.
1.2.10,true,process,process.parent.elf.header.type,keyword,extended,,,Header type of the ELF file.
1.2.10,true,process,process.parent.elf.header.version,keyword,extended,,,Version of the ELF header.
1.2.10,true,process,process.parent.elf.import_hash,keyword,extended,,d41d8cd98f00b204e9800998ecf8427e,A hash of the imports in an ELF file.
1.2.10,true,process,process.parent.elf.imports,flattened,extended,array,,List of imported element names and types.
1.2.10,true,process,process.parent.elf.imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of imported element names and types.
1.2.10,true,process,process.parent.elf.imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of imported element names and types.
1.2.10,true,process,process.parent.elf.sections,nested,extended,array,,Section information of the ELF file.
1.2.10,true,process,process.parent.elf.sections.chi2,long,extended,,,Chi-square probability distribution of the section.
1.2.10,true,process,process.parent.elf.sections.entropy,long,extended,,,Shannon entropy calculation from the section.
1.2.10,true,process,process.parent.elf.sections.flags,keyword,extended,,,ELF Section List flags.
1.2.10,true,process,process.parent.elf.sections.name,keyword,extended,,,ELF Section List name.
1.2.10,true,process,process.parent.elf.sections.physical_offset,keyword,extended,,,ELF Section List offset.
1.2.10,true,process,process.parent.elf.sections.physical_size,long,extended,,,ELF Section List physical size.
1.2.10,true,process,process.parent.elf.sections.type,keyword,extended,,,ELF Section List type.
1.2.10,true,process,process.parent.elf.sections.var_entropy,long,extended,,,Variance for Shannon entropy calculation from the section.
1.2.10,true,process,process.parent.elf.sections.virtual_address,long,extended,,,ELF Section List virtual address.
1.2.10,true,process,process.parent.elf.sections.virtual_size,long,extended,,,ELF Section List virtual size.
1.2.10,true,process,process.parent.elf.segments,nested,extended,array,,ELF object segment list.
1.2.10,true,process,process.parent.elf.segments.sections,keyword,extended,,,ELF object segment sections.
1.2.10,true,process,process.parent.elf.segments.type,keyword,extended,,,ELF object segment type.
1.2.10,true,process,process.parent.elf.shared_libraries,keyword,extended,array,,List of shared libraries used by this ELF object.
1.2.10,true,process,process.parent.elf.telfhash,keyword,extended,,,telfhash hash for ELF file.
1.2.10,true,process,process.parent.end,date,extended,,2016-05-23T08:05:34.853Z,The time the process ended.
1.2.10,true,process,process.parent.entity_id,keyword,extended,,c2c455d9f99375d,Unique identifier for the process.
1.2.10,true,process,process.parent.executable,keyword,extended,,/usr/bin/ssh,Absolute path to the process executable.
1.2.10,true,process,process.parent.executable.text,match_only_text,extended,,/usr/bin/ssh,Absolute path to the process executable.
1.2.10,true,process,process.parent.exit_code,long,extended,,137,The exit code of the process.
1.2.10,true,process,process.parent.group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.parent.group.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.parent.group_leader.entity_id,keyword,extended,,c2c455d9f99375d,Unique identifier for the process.
1.2.10,true,process,process.parent.group_leader.pid,long,core,,4242,Process id.
1.2.10,true,process,process.parent.group_leader.start,date,extended,,2016-05-23T08:05:34.853Z,The time the process started.
1.2.10,true,process,process.parent.group_leader.vpid,long,core,,4242,Virtual process id.
1.2.10,true,process,process.parent.hash.cdhash,keyword,extended,,3783b4052fd474dbe30676b45c329e7a6d44acd9,The Code Directory (CD) hash of an executable.
1.2.10,true,process,process.parent.hash.md5,keyword,extended,,,MD5 hash.
1.2.10,true,process,process.parent.hash.sha1,keyword,extended,,,SHA1 hash.
1.2.10,true,process,process.parent.hash.sha256,keyword,extended,,,SHA256 hash.
1.2.10,true,process,process.parent.hash.sha384,keyword,extended,,,SHA384 hash.
1.2.10,true,process,process.parent.hash.sha512,keyword,extended,,,SHA512 hash.
1.2.10,true,process,process.parent.hash.ssdeep,keyword,extended,,,SSDEEP hash.
1.2.10,true,process,process.parent.hash.tlsh,keyword,extended,,,TLSH hash.
1.2.10,true,process,process.parent.interactive,boolean,extended,,True,Whether the process is connected to an interactive shell.
1.2.10,true,process,process.parent.macho.go_import_hash,keyword,extended,,10bddcb4cee42080f76c88d9ff964491,A hash of the Go language imports in a Mach-O file.
1.2.10,true,process,process.parent.macho.go_imports,flattened,extended,,,List of imported Go language element names and types.
1.2.10,true,process,process.parent.macho.go_imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of Go imports.
1.2.10,true,process,process.parent.macho.go_imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of Go imports.
1.2.10,true,process,process.parent.macho.go_stripped,boolean,extended,,,Whether the file is a stripped or obfuscated Go executable.
1.2.10,true,process,process.parent.macho.import_hash,keyword,extended,,d41d8cd98f00b204e9800998ecf8427e,A hash of the imports in a Mach-O file.
1.2.10,true,process,process.parent.macho.imports,flattened,extended,array,,List of imported element names and types.
1.2.10,true,process,process.parent.macho.imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of imported element names and types.
1.2.10,true,process,process.parent.macho.imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of imported element names and types.
1.2.10,true,process,process.parent.macho.sections,nested,extended,array,,Section information of the Mach-O file.
1.2.10,true,process,process.parent.macho.sections.entropy,long,extended,,,Shannon entropy calculation from the section.
1.2.10,true,process,process.parent.macho.sections.name,keyword,extended,,,Mach-O Section List name.
1.2.10,true,process,process.parent.macho.sections.physical_size,long,extended,,,Mach-O Section List physical size.
1.2.10,true,process,process.parent.macho.sections.var_entropy,long,extended,,,Variance for Shannon entropy calculation from the section.
1.2.10,true,process,process.parent.macho.sections.virtual_size,long,extended,,,Mach-O Section List virtual size. This is always the same as `physical_size`.
1.2.10,true,process,process.parent.macho.symhash,keyword,extended,,d3ccf195b62a9279c3c19af1080497ec,A hash of the imports in a Mach-O file.
1.2.10,true,process,process.parent.name,keyword,extended,,ssh,Process name.
1.2.10,true,process,process.parent.name.text,match_only_text,extended,,ssh,Process name.
1.2.10,true,process,process.parent.pe.architecture,keyword,extended,,x64,CPU architecture target for the file.
1.2.10,true,process,process.parent.pe.company,keyword,extended,,Microsoft Corporation,"Internal company name of the file, provided at compile-time."
1.2.10,true,process,process.parent.pe.description,keyword,extended,,Paint,"Internal description of the file, provided at compile-time."
1.2.10,true,process,process.parent.pe.file_version,keyword,extended,,6.3.9600.17415,Process name.
1.2.10,true,process,process.parent.pe.go_import_hash,keyword,extended,,10bddcb4cee42080f76c88d9ff964491,A hash of the Go language imports in a PE file.
1.2.10,true,process,process.parent.pe.go_imports,flattened,extended,,,List of imported Go language element names and types.
1.2.10,true,process,process.parent.pe.go_imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of Go imports.
1.2.10,true,process,process.parent.pe.go_imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of Go imports.
1.2.10,true,process,process.parent.pe.go_stripped,boolean,extended,,,Whether the file is a stripped or obfuscated Go executable.
1.2.10,true,process,process.parent.pe.imphash,keyword,extended,,0c6803c4e922103c4dca5963aad36ddf,A hash of the imports in a PE file.
1.2.10,true,process,process.parent.pe.import_hash,keyword,extended,,d41d8cd98f00b204e9800998ecf8427e,A hash of the imports in a PE file.
1.2.10,true,process,process.parent.pe.imports,flattened,extended,array,,List of imported element names and types.
1.2.10,true,process,process.parent.pe.imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of imported element names and types.
1.2.10,true,process,process.parent.pe.imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of imported element names and types.
1.2.10,true,process,process.parent.pe.original_file_name,keyword,extended,,MSPAINT.EXE,"Internal name of the file, provided at compile-time."
1.2.10,true,process,process.parent.pe.pehash,keyword,extended,,73ff189b63cd6be375a7ff25179a38d347651975,A hash of the PE header and data from one or more PE sections.
1.2.10,true,process,process.parent.pe.product,keyword,extended,,Microsoft® Windows® Operating System,"Internal product name of the file, provided at compile-time."
1.2.10,true,process,process.parent.pe.sections,nested,extended,array,,Section information of the PE file.
1.2.10,true,process,process.parent.pe.sections.entropy,long,extended,,,Shannon entropy calculation from the section.
1.2.10,true,process,process.parent.pe.sections.name,keyword,extended,,,PE Section List name.
1.2.10,true,process,process.parent.pe.sections.physical_size,long,extended,,,PE Section List physical size.
1.2.10,true,process,process.parent.pe.sections.var_entropy,long,extended,,,Variance for Shannon entropy calculation from the section.
1.2.10,true,process,process.parent.pe.sections.virtual_size,long,extended,,,PE Section List virtual size. This is always the same as `physical_size`.
1.2.10,true,process,process.parent.pid,long,core,,4242,Process id.
1.2.10,true,process,process.parent.real_group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.parent.real_group.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.parent.real_user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,process,process.parent.real_user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.parent.real_user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.parent.saved_group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.parent.saved_group.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.parent.saved_user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,process,process.parent.saved_user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.parent.saved_user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.parent.start,date,extended,,2016-05-23T08:05:34.853Z,The time the process started.
1.2.10,true,process,process.parent.supplemental_groups.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.parent.supplemental_groups.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.parent.thread.capabilities.effective,keyword,extended,array,"[""CAP_BPF"", ""CAP_SYS_ADMIN""]",Array of capabilities used for permission checks.
1.2.10,true,process,process.parent.thread.capabilities.permitted,keyword,extended,array,"[""CAP_BPF"", ""CAP_SYS_ADMIN""]",Array of capabilities a thread could assume.
1.2.10,true,process,process.parent.thread.id,long,extended,,4242,Thread ID.
1.2.10,true,process,process.parent.thread.name,keyword,extended,,thread-0,Thread name.
1.2.10,true,process,process.parent.title,keyword,extended,,,Process title.
1.2.10,true,process,process.parent.title.text,match_only_text,extended,,,Process title.
1.2.10,true,process,process.parent.tty,object,extended,,,Information about the controlling TTY device.
1.2.10,true,process,process.parent.tty.char_device.major,long,extended,,4,The TTY character device's major number.
1.2.10,true,process,process.parent.tty.char_device.minor,long,extended,,1,The TTY character device's minor number.
1.2.10,true,process,process.parent.uptime,long,extended,,1325,Seconds the process has been up.
1.2.10,true,process,process.parent.user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,process,process.parent.user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.parent.user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.parent.vpid,long,core,,4242,Virtual process id.
1.2.10,true,process,process.parent.working_directory,keyword,extended,,/home/alice,The working directory of the process.
1.2.10,true,process,process.parent.working_directory.text,match_only_text,extended,,/home/alice,The working directory of the process.
1.2.10,true,process,process.pe.architecture,keyword,extended,,x64,CPU architecture target for the file.
1.2.10,true,process,process.pe.company,keyword,extended,,Microsoft Corporation,"Internal company name of the file, provided at compile-time."
1.2.10,true,process,process.pe.description,keyword,extended,,Paint,"Internal description of the file, provided at compile-time."
1.2.10,true,process,process.pe.file_version,keyword,extended,,6.3.9600.17415,Process name.
1.2.10,true,process,process.pe.go_import_hash,keyword,extended,,10bddcb4cee42080f76c88d9ff964491,A hash of the Go language imports in a PE file.
1.2.10,true,process,process.pe.go_imports,flattened,extended,,,List of imported Go language element names and types.
1.2.10,true,process,process.pe.go_imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of Go imports.
1.2.10,true,process,process.pe.go_imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of Go imports.
1.2.10,true,process,process.pe.go_stripped,boolean,extended,,,Whether the file is a stripped or obfuscated Go executable.
1.2.10,true,process,process.pe.imphash,keyword,extended,,0c6803c4e922103c4dca5963aad36ddf,A hash of the imports in a PE file.
1.2.10,true,process,process.pe.import_hash,keyword,extended,,d41d8cd98f00b204e9800998ecf8427e,A hash of the imports in a PE file.
1.2.10,true,process,process.pe.imports,flattened,extended,array,,List of imported element names and types.
1.2.10,true,process,process.pe.imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of imported element names and types.
1.2.10,true,process,process.pe.imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of imported element names and types.
1.2.10,true,process,process.pe.original_file_name,keyword,extended,,MSPAINT.EXE,"Internal name of the file, provided at compile-time."
1.2.10,true,process,process.pe.pehash,keyword,extended,,73ff189b63cd6be375a7ff25179a38d347651975,A hash of the PE header and data from one or more PE sections.
1.2.10,true,process,process.pe.product,keyword,extended,,Microsoft® Windows® Operating System,"Internal product name of the file, provided at compile-time."
1.2.10,true,process,process.pe.sections,nested,extended,array,,Section information of the PE file.
1.2.10,true,process,process.pe.sections.entropy,long,extended,,,Shannon entropy calculation from the section.
1.2.10,true,process,process.pe.sections.name,keyword,extended,,,PE Section List name.
1.2.10,true,process,process.pe.sections.physical_size,long,extended,,,PE Section List physical size.
1.2.10,true,process,process.pe.sections.var_entropy,long,extended,,,Variance for Shannon entropy calculation from the section.
1.2.10,true,process,process.pe.sections.virtual_size,long,extended,,,PE Section List virtual size. This is always the same as `physical_size`.
1.2.10,true,process,process.pid,long,core,,4242,Process id.
1.2.10,true,process,process.previous.args,keyword,extended,array,"[""/usr/bin/ssh"", ""-l"", ""user"", ""10.0.0.16""]",Array of process arguments.
1.2.10,true,process,process.previous.args_count,long,extended,,4,Length of the process.args array.
1.2.10,true,process,process.previous.executable,keyword,extended,,/usr/bin/ssh,Absolute path to the process executable.
1.2.10,true,process,process.previous.executable.text,match_only_text,extended,,/usr/bin/ssh,Absolute path to the process executable.
1.2.10,true,process,process.real_group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.real_group.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.real_user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,process,process.real_user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.real_user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.saved_group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.saved_group.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.saved_user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,process,process.saved_user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.saved_user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.session_leader.args,keyword,extended,array,"[""/usr/bin/ssh"", ""-l"", ""user"", ""10.0.0.16""]",Array of process arguments.
1.2.10,true,process,process.session_leader.args_count,long,extended,,4,Length of the process.args array.
1.2.10,true,process,process.session_leader.command_line,wildcard,extended,,/usr/bin/ssh -l user 10.0.0.16,Full command line that started the process.
1.2.10,true,process,process.session_leader.command_line.text,match_only_text,extended,,/usr/bin/ssh -l user 10.0.0.16,Full command line that started the process.
1.2.10,true,process,process.session_leader.entity_id,keyword,extended,,c2c455d9f99375d,Unique identifier for the process.
1.2.10,true,process,process.session_leader.executable,keyword,extended,,/usr/bin/ssh,Absolute path to the process executable.
1.2.10,true,process,process.session_leader.executable.text,match_only_text,extended,,/usr/bin/ssh,Absolute path to the process executable.
1.2.10,true,process,process.session_leader.group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.session_leader.group.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.session_leader.interactive,boolean,extended,,True,Whether the process is connected to an interactive shell.
1.2.10,true,process,process.session_leader.name,keyword,extended,,ssh,Process name.
1.2.10,true,process,process.session_leader.name.text,match_only_text,extended,,ssh,Process name.
1.2.10,true,process,process.session_leader.parent.entity_id,keyword,extended,,c2c455d9f99375d,Unique identifier for the process.
1.2.10,true,process,process.session_leader.parent.pid,long,core,,4242,Process id.
1.2.10,true,process,process.session_leader.parent.session_leader.entity_id,keyword,extended,,c2c455d9f99375d,Unique identifier for the process.
1.2.10,true,process,process.session_leader.parent.session_leader.pid,long,core,,4242,Process id.
1.2.10,true,process,process.session_leader.parent.session_leader.start,date,extended,,2016-05-23T08:05:34.853Z,The time the process started.
1.2.10,true,process,process.session_leader.parent.session_leader.vpid,long,core,,4242,Virtual process id.
1.2.10,true,process,process.session_leader.parent.start,date,extended,,2016-05-23T08:05:34.853Z,The time the process started.
1.2.10,true,process,process.session_leader.parent.vpid,long,core,,4242,Virtual process id.
1.2.10,true,process,process.session_leader.pid,long,core,,4242,Process id.
1.2.10,true,process,process.session_leader.real_group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.session_leader.real_group.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.session_leader.real_user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,process,process.session_leader.real_user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.session_leader.real_user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.session_leader.same_as_process,boolean,extended,,True,This boolean is used to identify if a leader process is the same as the top level process.
1.2.10,true,process,process.session_leader.saved_group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.session_leader.saved_group.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.session_leader.saved_user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,process,process.session_leader.saved_user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.session_leader.saved_user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.session_leader.start,date,extended,,2016-05-23T08:05:34.853Z,The time the process started.
1.2.10,true,process,process.session_leader.supplemental_groups.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.session_leader.supplemental_groups.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.session_leader.tty,object,extended,,,Information about the controlling TTY device.
1.2.10,true,process,process.session_leader.tty.char_device.major,long,extended,,4,The TTY character device's major number.
1.2.10,true,process,process.session_leader.tty.char_device.minor,long,extended,,1,The TTY character device's minor number.
1.2.10,true,process,process.session_leader.user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,process,process.session_leader.user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.session_leader.user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.session_leader.vpid,long,core,,4242,Virtual process id.
1.2.10,true,process,process.session_leader.working_directory,keyword,extended,,/home/alice,The working directory of the process.
1.2.10,true,process,process.session_leader.working_directory.text,match_only_text,extended,,/home/alice,The working directory of the process.
1.2.10,true,process,process.start,date,extended,,2016-05-23T08:05:34.853Z,The time the process started.
1.2.10,true,process,process.supplemental_groups.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,process,process.supplemental_groups.name,keyword,extended,,,Name of the group.
1.2.10,true,process,process.thread.capabilities.effective,keyword,extended,array,"[""CAP_BPF"", ""CAP_SYS_ADMIN""]",Array of capabilities used for permission checks.
1.2.10,true,process,process.thread.capabilities.permitted,keyword,extended,array,"[""CAP_BPF"", ""CAP_SYS_ADMIN""]",Array of capabilities a thread could assume.
1.2.10,true,process,process.thread.id,long,extended,,4242,Thread ID.
1.2.10,true,process,process.thread.name,keyword,extended,,thread-0,Thread name.
1.2.10,true,process,process.title,keyword,extended,,,Process title.
1.2.10,true,process,process.title.text,match_only_text,extended,,,Process title.
1.2.10,true,process,process.tty,object,extended,,,Information about the controlling TTY device.
1.2.10,true,process,process.tty.char_device.major,long,extended,,4,The TTY character device's major number.
1.2.10,true,process,process.tty.char_device.minor,long,extended,,1,The TTY character device's minor number.
1.2.10,true,process,process.tty.columns,long,extended,,80,The number of character columns per line. e.g terminal width
1.2.10,true,process,process.tty.rows,long,extended,,24,The number of character rows in the terminal. e.g terminal height
1.2.10,true,process,process.uptime,long,extended,,1325,Seconds the process has been up.
1.2.10,true,process,process.user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,process,process.user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,process,process.user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
